POSTED_BY;UNDER_CONSTRUCTION;RERA;BHK_NO.;BHK_OR_RK;SQUARE_FT;READY_TO_MOVE;RESALE;ADDRESS;LONGITUDE;LATITUDE;TARGET(PRICE_IN_LACS)
Dealer;0;0;2;BHK;9.320.578.857;1;1;Kundrathur High Road,Chennai;129.974;800.966;38.0
Dealer;0;0;3;BHK;12.100.369.380.000.000;1;1;Hiranandani Estate,Maharashtra;19.255.098;729.815.265;190.0
Owner;0;0;3;BHK;1.295.057.198;1;1;Park Circus,Kolkata;22.538.659;88.369.352;120.0
Dealer;0;0;3;BHK;162.537.556;1;1;Mahesh Nagar,Lalitpur;30.340.839.000.000.000;76.866.762;330.0
Owner;0;0;4;BHK;24.348.673;1;1;Sector 8 Sonipat,Sonipat;28.995.663;77.077.794;100.0
Dealer;0;0;3;BHK;150.973.381;1;1;Zirakpur,Chandigarh;30.662.283.000.000.000;76.822.397;38.0
Dealer;0;1;2;BHK;1.267.135.976;1;1;Ajmer Road,Jaipur;26.928.784.999.999.900;75.828.002;34.2
Dealer;0;0;2;BHK;1000.0;1;1;Bhandup (West),Maharashtra;19.147.866;72.932.609;110.0
Dealer;0;0;2;BHK;1.337.086.559;1;1;Sector 86 Faridabad,Faridabad;28.406.388;77.342.588;38.0
Dealer;0;0;3;BHK;1.314.162.028;1;1;Rotary Nagar,Bangalore;2.304.474;7.012.653.900.000.000;85.0
Dealer;0;0;3;BHK;1.076.445.904;1;1;Mamurdi,Pune;18.673.472;73.714.564;59.0
Dealer;0;0;3;BHK;1.641.458.553;1;1;Sector-29 Noida,Noida;28.568.965.999.999.900;77.335.388;140.0
Owner;0;0;3;BHK;1.400.258.509;1;1;Sector-125 Mohali,Mohali;30.751.176;76.668.359;65.0
Owner;0;0;2;BHK;12.220.428.869.999.900;1;1;Guduvancheri,Chennai;12.842.686;80.063.733;53.0
Dealer;0;0;4;BHK;2.488.038.278;1;1;JVLR,Lalitpur;24.690.279.999.999.900;7.841.889;650.0
Dealer;1;0;3;BHK;1.281.262.024;0;0;Shiv Mandir,Siliguri;25.232.239;71.392.013;33.3
Builder;0;0;2;BHK;895.140.665;1;0;Wathoda,Nagpur;21.139.832.000.000.000;7.913.953.000.000.000;35.0
Dealer;0;0;2;BHK;1.073.799.297;1;1;7th Phase JP Nagar,Bangalore;35.0;136.0;55.0
Dealer;0;0;2;BHK;11.118.486.560.000.000;1;1;Krishna Nagar,Mathura;27.499.347.999.999.900;77.660.696;33.5
Dealer;1;1;2;BHK;1.068.650.081;0;1;Goregaon (West),Lalitpur;19.161.955;72.839.616;250.0
Dealer;0;0;2;BHK;9.100.216.130.000.000;1;1;Civil Lines,Lalitpur;24.692.547;78.408.129;80.0
Owner;0;0;3;BHK;18.832.391.710.000.000;1;1;Fatehpura,Udaipur;24.619.425;73.685.749;70.0
Dealer;0;0;2;BHK;1.099.975.556;1;1;BTM 2nd Stage,Bangalore;1.296.991;7.759.796;45.0
Owner;0;0;2;BHK;815.056.313;1;1;Hingne Khurd,Pune;18.480.279;73.830.867;55.0
Dealer;0;0;3;BHK;1.798.941.799;1;1;Yeshwanthpur,Bangalore;1.296.991;7.759.796;170.0
Dealer;0;0;3;BHK;188.029.661;1;1;Mullanpur,Chandigarh;3.073.528;7.679.111;71.0
Dealer;0;0;1;BHK;6.900.212.313.999.990;1;1;Sector 21 Ulwe,Lalitpur;285.889;773.352;52.0
Owner;0;0;4;BHK;2.295.332.823;1;1;Jahangirpura,Surat;21.17;72.83;90.0
Dealer;1;1;3;BHK;1.296.736.546;0;0;Bannerghatta Road,Bangalore;12.808.137;7.758.308.000.000.000;120.0
Dealer;0;1;2;BHK;59.202.378;1;1;Sector 86 Faridabad,Faridabad;28.406.388;77.342.588;23.9
Owner;0;0;2;BHK;1.064.891.847;1;1;Raj Nagar Extension,Ghaziabad;26.900.926.000.000.000;75.775.927;32.0
Owner;0;0;1;BHK;5.540.780.142.000.000;1;1;Hadapsar,Pune;1.849.667;7.394.167;25.0
Dealer;0;0;3;BHK;1.574.939.425;1;1;Electronics City Phase 1,Bangalore;12.840.956;77.659.441;91.0
Builder;1;1;3;BHK;13.193.491.470.000.000;0;0;Nasik Road,Lalitpur;24.690.279.999.999.900;7.841.889;67.3
Dealer;0;1;3;BHK;1.126.985.858;1;1;Mulund (West),Mumbai;191.759;729.522;310.0
Dealer;0;0;2;BHK;1.050.126.015;1;1;Pimple Saudagar,Pune;185.956;737.981;75.0
Owner;0;0;2;BHK;1.150.306.748;1;1;Atladra,Vadodara;22.271.017.999.999.900;73.154.216;30.0
Dealer;0;0;2;BHK;1.070.090.958;1;1;Sector-18 Ulwe,Lalitpur;285.706;773.239;80.0
Owner;0;1;2;BHK;101.010.101;1;1;Vemali,Vadodara;2.235.962;73.187.321;33.0
Dealer;1;0;2;BHK;1.058.857.473;0;1;Madhurawada,Visakhapatnam;17.815.234;8.335.818;36.7
Dealer;0;1;3;BHK;1.504.065.041;1;1;Yelahanka,Bangalore;1.311.389;7.759.833;74.0
Dealer;0;1;4;BHK;3.200.222.624;1;1;Sector-150 Noida,Noida;28.429.614;77.481.711;230.0
Owner;0;0;2;BHK;5.500.550.055;1;1;Bhadrakali,Kolkata;22.675.548.000.000.000;88.352.674;20.0
Owner;0;0;2;BHK;9.191.176.471.000.000;1;1;Jigani,Bangalore;12.778.033;77.632.191;30.0
Dealer;0;0;2;BHK;97.403.946;1;1;Moovar Nagar,Chennai;13.09;80.27;46.9
Dealer;0;0;2;BHK;1.100.110.011;1;1;Manpada,Mumbai;19.239.813;72.962.722;100.0
Owner;0;0;2;BHK;7.251.047.374;1;1;Uttarahalli,Bangalore;1.290.579;7.754.264;45.0
Dealer;0;0;2;BHK;9.858.823.528.999.990;1;1;Rajarhat,Kolkata;2.254.111;8.833.778.000.000.000;41.9
Dealer;0;0;1;BHK;7.000.259.269;1;1;Kovur,Chennai;13.011.583;80.123.114;27.0
Owner;0;1;2;BHK;1.420.159.335;1;1;Kundli,Sonipat;28.874.383;77.113.251;41.0
Dealer;0;0;3;BHK;1.367.489.864;1;0;8th Phase JP Nagar,Bangalore;12.905.368;77.580.403;7420.0
Dealer;0;0;2;BHK;1.272.675.737;1;1;Sector 88 Faridabad,Faridabad;28.431.862;77.351.104;44.9
Dealer;1;1;3;BHK;19.170.143.719.999.900;0;1;Sector-37 Bahadurgarh,Bahadurgarh;30.739.007;7.674.839.300.000.000;82.7
Dealer;0;0;3;BHK;17.999.856;1;1;Lower Parel,Lalitpur;18.996.305;72.827.789;500.0
Dealer;1;0;3;BHK;1.311.111.111;0;1;Beltola,Guwahati;26.117.107.999.999.900;91.802.088;59.0
Dealer;0;0;2;BHK;7.998.012.916;1;1;Dadi Ka Phatak,Jaipur;26.968.933.000.000.000;75.755.339;16.1
Owner;0;0;2;BHK;7.800.312.012;1;1;Guduvancheri,Chennai;12.842.686;80.063.733;25.0
Owner;0;0;2;BHK;1.116.217.991;1;1;Green House Layout, Begur Hobli Road, Narashima Sw,Bangalore;40.839.487;31.159.234;34.0
Dealer;0;1;3;BHK;11.000.070.210.000.000;1;1;Shastri Nagar,Lalitpur;25.442.075;78.528.384;470.0
Owner;0;0;1;BHK;560.0;1;1;Shivramnagar,Pune;1.852.361;7.384.778;35.0
Owner;0;0;3;BHK;1.364.087.302;1;1;Narasimha Colony,Secunderabad;17.45;78.5;55.0
Dealer;0;1;2;BHK;7.330.303.475;1;1;Ghodbunder Road,Mumbai;28.743.724;7.681.131.500.000.000;100.0
Dealer;1;1;1;BHK;447.710.762;0;0;Badlapur (East),Lalitpur;24.690.279.999.999.900;7.841.889;26.5
Dealer;0;0;3;BHK;18.417.898.519.999.900;1;1;Kundli,Sonipat;28.874.383;77.113.251;46.1
Dealer;0;1;2;BHK;1250.0;1;1;Zirakpur,Chandigarh;30.662.283.000.000.000;76.822.397;36.0
Owner;0;0;3;BHK;13.899.049.009.999.900;1;1;Kundli,Sonipat;28.874.383;77.113.251;57.0
Builder;1;0;3;BHK;14.498.283.099.999.900;0;0;Wanadongri,Lalitpur;24.690.279.999.999.900;7.841.889;38.0
Owner;0;0;3;BHK;1.750.477.403;1;1;Ajmer Road,Jaipur;26.928.784.999.999.900;75.828.002;55.0
Dealer;0;1;2;BHK;8.751.458.575.999.990;1;1;Chandapura,Bangalore;12.800.089.999.999.900;7.771.181.999.999.990;30.0
Owner;0;0;3;BHK;1.450.209.475;1;1;Charmwood Village,Faridabad;28.494.181;77.290.609;90.0
Dealer;1;0;2;BHK;9.528.272.414.999.990;0;1;Rajarhat,Kolkata;2.254.111;8.833.778.000.000.000;30.5
Dealer;1;1;2;BHK;6.472.288.551;0;0;Mihan,Nagpur;2.115.389;7.908.306;51.5
Owner;0;0;3;BHK;1800.0;1;1;Sain Vihar,Ghaziabad;2.863.601;77.433.724;63.0
Owner;0;0;1;BHK;3.650.167.908;1;1;Talpur,Bhilai;2.117.549;8.131.277.299.999.990;50.0
Dealer;0;0;3;BHK;2500.0;1;1;Bandra (West),Lalitpur;1.905.444;7.284.056;800.0
Owner;0;0;1;BHK;4.850.444.624;1;1;Oros,Sindhudurg;16.26;73.71;12.0
Owner;0;0;2;BHK;15.996.343.689.999.900;1;1;Adajan,Surat;24.395.822;78.989.627;35.0
Owner;0;0;2;BHK;1.224.797.437;1;1;Alibaug,Raigad;1.865.367;7.288.305.600.000.000;65.0
Dealer;0;1;3;BHK;17.656.189.370.000.000;1;1;Ajmer Road,Jaipur;26.928.784.999.999.900;75.828.002;45.5
Dealer;1;1;3;BHK;1.504.651.163;0;1;Zirakpur,Chandigarh;30.662.283.000.000.000;76.822.397;64.7
Dealer;0;0;2;BHK;9.540.547.326;1;1;Jayapriya Nagar,Chennai;24.090.195;87.990.011;38.0
Owner;0;0;2;BHK;8.680.555.555.999.990;1;1;Suchitra,Secunderabad;17.45;78.5;35.0
Owner;0;0;2;BHK;9.500.206.526.000.000;1;1;Shankar Nagar,Amravati;21.158.795;77.317.542;46.0
Dealer;0;0;4;BHK;2400.0;1;1;Greenfield Colony,Faridabad;2.841.667;77.3;75.0
Owner;0;1;2;BHK;1.100.052.383;1;1;Saddu,Raipur;2.123.795;8.163.368;42.0
Owner;0;0;2;BHK;1.304.206.065;1;1;Sector 88 Faridabad,Faridabad;28.431.862;77.351.104;40.0
Dealer;1;1;1;BHK;600.0;0;1;Mahim,Palghar;196.394;727.256;19.2
Owner;0;0;2;BHK;10.877.626.699.999.900;1;1;Sector 63,Faridabad;286.218;773.831;35.2
Builder;1;1;2;BHK;7.112.881.428;0;0;Bibwewadi,Lalitpur;24.690.279.999.999.900;7.841.889;100.0
Dealer;1;1;2;BHK;7.610.350.076.000.000;0;1;Kolshet Road,Lalitpur;24.690.279.999.999.900;7.841.889;130.0
Owner;0;1;3;BHK;1.463.057.791;1;1;Kannamangala,Bangalore;13.025.845;77.770.331;100.0
Owner;0;0;2;BHK;11.830.819.279.999.900;1;1;Sitaphalmandi,Secunderabad;17.45;78.5;80.0
Dealer;0;0;2;BHK;1.024.352.532;1;1;Rajarhat,Kolkata;2.254.111;8.833.778.000.000.000;26.5
Owner;0;0;2;BHK;1.008.064.516;1;1;Sholinganallur,Chennai;1.290.015;8.022.791;75.0
Owner;0;0;3;BHK;1.399.906.673;1;1;Savedi,Ahmednagar;1.909.806;747.325;60.0
Dealer;0;1;2;BHK;956.857.074;1;1;Sector-168 Noida,Noida;28.494.868;77.410.298;39.7
Owner;0;0;3;BHK;1.500.115.393;1;1;Whitefield,Bangalore;129.958.935;77.761.394;65.0
Dealer;1;1;2;BHK;910.0;0;1;Pipaliyahana,Indore;22.709.351;75.900.743;18.2
Dealer;1;1;3;BHK;12.249.443.210.000.000;0;1;Kulshekar,Mangalore;12.870.280.000.000.000;7.488.056;44.0
Dealer;0;0;2;BHK;10.500.190.910.000.000;1;1;Kolshet Road,Mumbai;19.249.861;7.296.386.600.000.000;110.0
Dealer;0;0;3;BHK;1.700.024.934;1;1;Peddar Road,Mumbai;18.976.036.999.999.900;7.280.898;750.0
Owner;0;0;3;BHK;1000.0;1;1;Behala,Kolkata;22.498.882.000.000.000;8.831.755.600.000.000;45.0
Owner;0;0;2;BHK;8.898.305.085.000.000;1;1;Annanur,Chennai;1.310.167;8.012.833;42.0
Owner;0;0;2;BHK;600.081.367;1;1;Brij Vihar,Ghaziabad;286.693;77.334.985;29.5
Dealer;0;1;2;BHK;1080.0;1;1;Sector-74 Noida,Noida;28.577.672.999.999.900;77.389.781;48.6
Owner;0;0;2;BHK;1.222.195.062;1;1;Guduvancheri,Chennai;12.842.686;80.063.733;50.0
Dealer;0;0;1;BHK;500.0;1;1;Dombivli (East),Lalitpur;192.167;730.833;36.0
Dealer;1;1;3;BHK;6.452.404.318;0;1;Sector 75 Faridabad,Faridabad;28.365.512;7.734.630.600.000.000;26.3
Dealer;0;0;3;BHK;2.015.258.385;1;1;Thanisandra,Bangalore;13.055.985;77.622.157;140.0
Owner;0;1;2;BHK;1.297.789.337;1;1;Madhuban Bapudham,Ghaziabad;28.707.966;7.748.760.300.000.000;49.9
Dealer;0;1;1;BHK;6.300.523.062.000.000;1;1;Sector-18 Ulwe,Lalitpur;285.706;773.239;53.0
Owner;0;0;3;BHK;8.503.401.361;1;1;Lal Kuan,Ghaziabad;28.634.536.999.999.900;77.471.342;20.0
Dealer;0;1;1;BHK;5.850.396.991;1;1;Virar West,Lalitpur;194.559;728.114;28.0
Dealer;0;1;1;BHK;3.539.941.224;1;1;Khoni,Maharashtra;19.164.721;73.115.978;26.5
Dealer;0;0;3;BHK;13.000.069.330.000.000;1;1;Chandrakant Dhuru Wadi,Maharashtra;21.037.403;76.507.922;750.0
Dealer;1;1;1;BHK;45.202.265.839.999.900;0;1;Kopri,Lalitpur;24.690.279.999.999.900;7.841.889;79.0
Owner;0;0;2;BHK;4.305.503.557;1;1;Sector-1 Vasundhara,Ghaziabad;28.659.979.999.999.900;7.737.027.900.000.000;23.0
Owner;0;0;2;BHK;1.109.177.903;1;1;Action Area 1B,Kolkata;22.583.263;8.846.570.799.999.990;51.0
Dealer;0;0;2;BHK;9.240.314.171;1;1;Pestom Sagar Colony,Lalitpur;27.097.356;78.581.563;140.0
Dealer;0;0;1;BHK;6.400.353.123;1;1;Kothrud,Pune;185.101;738.141;58.0
Dealer;1;0;1;BHK;6.450.572.488;0;1;Sector 23 Ulwe,Maharashtra;18.663.883;73.767.663;40.0
Dealer;0;0;4;BHK;380.008.261;1;1;Upper Govind Nagar,Lalitpur;24.682.029.999.999.900;78.430.454;460.0
Dealer;0;0;2;BHK;1.198.838.897;1;1;Mathavan Nagar,Thoothukudi;878.333;7.813.333;41.3
Dealer;1;1;3;BHK;1.316.559.391;0;1;Mulund (West),Maharashtra;191.759;729.522;270.0
Dealer;1;1;1;BHK;49.069.902.310.000.000;0;0;Kanjur Marg (East),Lalitpur;24.690.279.999.999.900;7.841.889;110.0
Dealer;1;1;2;BHK;7.880.724.175;0;1;Thane West,Lalitpur;19.18;7.296.333;74.0
Dealer;1;1;3;BHK;1.622.060.016;0;1;Sarjapur Road,Bangalore;12.86;77.786;100.0
Owner;0;0;3;BHK;1000.0;1;1;3rd Block Banashankari,Bangalore;12.932.882.000.000.000;77.629.551;55.0
Owner;0;0;2;BHK;1.193.775.314;1;1;Chembarambakkam,Chennai;13.09;80.27;56.0
Dealer;0;0;3;BHK;2.182.227.222;1;1;Rajarhat,Kolkata;2.254.111;8.833.778.000.000.000;97.0
Dealer;0;1;3;BHK;1350.0;1;0;Dera Bassi,Chandigarh;30.594.843;7.684.983.000.000.000;43.2
Owner;0;0;2;BHK;7.501.172.058;1;1;Govindpuri,Gwalior;26.205.239.000.000.000;78.203.214;32.0
Dealer;0;0;1;BHK;5.500.550.055;1;1;Sector-9 New Panvel,Mumbai;18.966.114;73.148.278;45.0
Dealer;0;1;3;BHK;1.341.065.603;1;1;Raj Nagar Extension,Ghaziabad;26.900.926.000.000.000;75.775.927;37.0
Owner;0;0;3;BHK;1.104.100.946;1;1;Ashok Nagar,Kanpur;26.470.931;80.317.286;70.0
Owner;0;0;3;BHK;1.520.045.601;1;1;Uppal,Secunderabad;174.058;785.591;80.0
Dealer;0;0;3;BHK;1.787.629.603;1;1;Sector-82 Gurgaon,Gurgaon;28.392.685.999.999.900;76.959.391;100.0
Owner;0;0;2;BHK;10.180.109.630.000.000;1;1;Dighi,Pune;19.524.064.000.000.000;75.057.956;65.0
Owner;0;0;2;BHK;8.492.731.446;1;1;Vatika Road,Jaipur;26.900.115.000.000.000;7.577.761;11.1
Owner;0;0;4;BHK;2.160.251.375;1;1;Bablatala,Kolkata;2.254.111;8.833.778.000.000.000;110.0
Dealer;0;0;3;BHK;1.985.294.118;1;1;Sector 42 Seawoods,Maharashtra;28.456.809.000.000.000;77.099.182;270.0
Dealer;0;0;1;BHK;707.809.301;1;1;Nipania,Indore;22.760.061;75.928.572;24.2
Owner;0;0;3;BHK;1.599.865.275;1;1;A.R. Menon Road,Thrissur;10.52;76.21;95.0
Dealer;0;0;3;BHK;1.367.218.916;1;1;Tollygunge,Kolkata;22.5;88.35;85.0
Dealer;1;1;3;BHK;6.434.184.676;0;1;Sector 75 Faridabad,Faridabad;28.365.512;7.734.630.600.000.000;26.2
Dealer;0;0;2;BHK;11.551.874.460.000.000;1;1;Sector-62 Noida,Noida;286.221;773.674;53.0
Dealer;0;0;4;BHK;800.0;1;1;Lakadganj,Nagpur;21.151.313.000.000.000;79.126.071;62.4
Owner;0;0;2;BHK;6.201.550.387.999.990;1;1;Anantapur,Anantapur;14.683.329.999.999.900;77.6;20.0
Owner;0;0;2;BHK;7.530.120.482.000.000;1;1;Raj Nagar Extension,Ghaziabad;26.900.926.000.000.000;75.775.927;22.5
Dealer;0;0;2;BHK;8.550.205.739;1;1;Andheri (East),Lalitpur;191.145;728.712;160.0
Owner;1;0;7;BHK;3.450.106.157;0;1;Podrah,Kolkata;2.254.111;8.833.778.000.000.000;130.0
Dealer;1;1;2;BHK;9.267.840.593.000.000;0;1;Kandivali (East),Lalitpur;191.955;728.728;120.0
Owner;0;0;3;BHK;107.505.864;1;1;Bisuvanahalli,Bangalore;13.237.769;77.556.143;55.0
Dealer;0;0;3;BHK;1.588.042.971;1;1;Sector-119 Noida,Noida;28.587.711;77.403.123;68.0
Owner;0;0;2;BHK;8.400.840.083.999.990;1;1;Lal Kuan,Ghaziabad;28.634.536.999.999.900;77.471.342;28.0
Owner;1;0;2;BHK;1.295.139.418;0;1;Nagasandra,Bangalore;13.041.421.000.000.000;7.750.053.199.999.990;85.0
Owner;0;0;2;BHK;7.250.945.776.000.000;1;1;Gorwa,Vadodara;223.301;731.611;23.0
Dealer;0;0;3;BHK;1600.0;1;1;Rajaji Nagar,Bangalore;129.847;775.491;200.0
Dealer;0;1;3;BHK;1.441.051.968;1;1;Kharghar,Lalitpur;24.690.279.999.999.900;7.841.889;160.0
Dealer;0;1;2;BHK;8.751.406.073.999.990;1;1;Moshi,Pune;18.669.919;73.853.723;38.9
Owner;0;0;3;BHK;1.241.105.411;1;1;Sri Balaji Krupa Layout,Bangalore;1.296.991;7.759.796;75.0
Owner;0;0;2;BHK;10.799.865;1;1;Sargasan,Gandhinagar;23.182.972;72.611.485;32.0
Dealer;0;1;3;BHK;17.400.615.710.000.000;1;1;sector-121 Noida,Noida;28.602.325;7.740.199.399.999.990;130.0
Dealer;1;1;2;BHK;680.0;0;0;Jatani,Bhubaneswar;201.597;857.074;20.4
Dealer;1;0;5;BHK;28.698.147.670.000.000;0;1;Sector-20 Panchkula,Panchkula;306.665;768.625;110.0
Owner;0;0;2;BHK;5.670.103.092.999.990;1;1;MIDC,Ahmednagar;19.154.484;74.696.557;22.0
Owner;0;0;2;BHK;1.650.165.017;1;1;Shyamkhet,Nainital;29.396.714.000.000.000;79.545.556;65.0
Dealer;0;0;4;BHK;2.691.511.387;1;1;Pallikaranai,Chennai;129.377;802.153;130.0
Builder;1;1;3;BHK;6.041.426.928;0;0;Mustra,Jhansi;25.494.151.000.000.000;7.862.253.299.999.990;21.0
Dealer;0;1;3;BHK;9.500.777.336.000.000;1;1;Ghodbunder Road,Lalitpur;24.690.279.999.999.900;7.841.889;110.0
Owner;0;0;3;BHK;1.695.253.291;1;1;sector-121 Noida,Noida;28.602.325;7.740.199.399.999.990;85.0
Dealer;0;0;2;BHK;9.002.520.706;1;1;Gandhi Path,Jaipur;25.879.721;86.587.391;25.0
Dealer;0;0;1;RK;2.600.065.917;1;1;I C Colony,Lalitpur;24.690.279.999.999.900;7.841.889;71.0
Dealer;0;0;2;BHK;1.179.523.473;1;1;Thakur Village,Mumbai;18.914.541;72.818.211;200.0
Dealer;0;0;2;BHK;1.132.342.534;1;1;Elphinestone Road,Lalitpur;24.690.279.999.999.900;7.841.889;320.0
Owner;0;0;2;BHK;1000.0;1;1;Muchipara,Durgapur;23.55;87.32;16.5
Owner;0;0;2;BHK;1.100.110.011;1;1;Neeladri Nagar,Bangalore;12.986.987;77.736.436;40.0
Dealer;0;0;4;BHK;3.279.917.534;1;1;Varthur,Bangalore;129.407;777.466;350.0
Dealer;1;1;3;BHK;17.500.648.170.000.000;0;1;Thakur Village,Lalitpur;1.291.668;7.759.196;270.0
Owner;0;0;1;BHK;400.0;1;1;Raiya Road,Rajkot;2.229.691;7.079.836;22.0
Dealer;0;1;3;BHK;17.307.692.309.999.900;1;1;Adajan,Surat;24.395.822;78.989.627;72.0
Dealer;0;0;2;BHK;1.274.869.616;1;1;Akshaya Nagar,Bangalore;1.296.991;7.759.796;66.0
Dealer;0;0;1;BHK;550.0;1;1;Brahmand,Lalitpur;24.690.279.999.999.900;7.841.889;55.0
Owner;0;0;2;BHK;1.210.165.389;1;1;Padur,Chennai;19.894.104.000.000.000;102.136.839;60.0
Owner;0;0;3;BHK;13.001.383.130.000.000;1;1;Shyam Nagar,Kanpur;26.417.963;80.365.018;47.0
Dealer;0;0;4;BHK;4.600.022.439;1;1;Hadapsar,Pune;1.849.667;7.394.167;410.0
Owner;0;0;2;BHK;9.000.321.439.999.990;1;1;Mahalakshmi Nagar,Indore;22.175.748.000.000.000;75.582.163;28.0
Dealer;0;1;2;BHK;1.165.286.722;1;0;Sector 86 Faridabad,Faridabad;28.406.388;77.342.588;38.0
Dealer;0;0;3;BHK;15.000.789.519.999.900;1;1;Balewadi,Pune;18.097.689.000.000.000;74.735.239;190.0
Owner;0;0;2;BHK;1000.0;1;1;Kamrej,Surat;21.261.999.999.999.900;730.477;18.0
Dealer;0;0;2;BHK;800.0;1;1;Mangadu,Chennai;13.034.709;80.105.584;32.0
Owner;0;0;2;BHK;1100.0;1;1;Brookefield,Bangalore;129.657;777.188;55.0
Owner;0;0;3;BHK;12.301.498.550.000.000;1;1;Thakurpukur,Kolkata;22.461.348;88.318.428;55.0
Owner;0;0;2;BHK;1.349.948.079;1;1;Subhash Chowk, Portryne Mall Road,Dalhousie;28.478.337;77.092.831;65.0
Dealer;0;0;2;BHK;1.080.080.235;1;1;Roadpali,Lalitpur;24.690.279.999.999.900;7.841.889;70.0
Dealer;0;0;2;BHK;115.658.363;1;1;Kolshet Road,Lalitpur;24.690.279.999.999.900;7.841.889;130.0
Owner;0;0;2;BHK;8.999.742.864;1;1;Chinsurah,Kolkata;228.877;883.967;35.0
Dealer;0;1;2;BHK;9.100.455.023;1;1;Malad (West),Maharashtra;191.849;728.347;130.0
Owner;0;0;2;BHK;8.301.404.852.999.990;1;1;Pimpri,Pune;1.861.862;7.380.373;39.0
Dealer;0;0;2;BHK;1.330.008.313;1;1;Seawoods,Mumbai;19.015.276.999.999.900;7.301.838.199.999.990;240.0
Owner;0;0;2;BHK;1500.0;1;1;Junwani,Bhilai;21.201.983;81.374.348;18.0
Owner;0;1;1;BHK;625.0;1;1;Katraj Kondhwa Road,Pune;18.433.704.000.000.000;73.853.275;42.0
Dealer;0;0;1;BHK;1800.0;1;1;Trimurti Nagar,Lalitpur;21.111.835;79.038.732;72.0
Owner;0;0;2;BHK;2.200.130.378;1;1;Niti Khand 2,Ghaziabad;289.196;768.972;27.0
Dealer;0;0;3;BHK;19.552.465.780.000.000;1;1;New Town,Kolkata;225.922;88.484.911;90.0
Dealer;1;1;2;BHK;5.975.723.623;0;0;Mahalunge,Pune;18.573.994;73.753.171;44.8
Owner;0;0;4;BHK;2.750.275.028;1;1;Rishipuram Colony,Agra;45.989.315.000.000.000;8.921.788.000.000.000;100.0
Owner;0;0;3;BHK;1.189.262.657;1;1;Thalambur,Chennai;12.852.171;80.216.826;35.0
Dealer;0;0;3;BHK;1280.0;1;1;Sonari,Jamshedpur;22.830.053;86.158.521;48.0
Owner;1;1;2;BHK;1200.0;0;1;Kachimet,Nagpur;2.115.389;7.908.306;60.0
Owner;0;0;2;BHK;1.128.172.987;1;1;Electronics City Phase 1,Bangalore;12.840.956;77.659.441;72.0
Dealer;1;1;2;BHK;9.965.969.858.999.990;0;1;Sector 78 Faridabad,Faridabad;28.380.159.999.999.900;77.369.936;20.5
Dealer;1;1;2;BHK;7.169.970.477;0;1;Mulund (West),Maharashtra;191.759;729.522;170.0
Dealer;0;0;2;BHK;1.346.220.228;1;1;Wakad,Pune;185.993;737.625;78.0
Owner;0;0;2;BHK;9.501.689.188.999.990;1;1;Vaishali,Ghaziabad;286.423;773.445;45.0
Owner;0;0;1;BHK;403.125;1;1;Alikia,Puri;19.833.966;8.585.101.800.000.000;12.9
Dealer;0;1;1;BHK;6.750.465.548.999.990;1;1;Bhayandarpada,Mumbai;1.896.667;7.283.333;58.0
Dealer;1;1;3;BHK;8.795.481.900.000.000;0;0;Goregaon (East),Maharashtra;191.615;728.731;190.0
Owner;0;0;2;BHK;1.200.192.031;1;1;Jagatpura,Jaipur;26.832.353;75.841.749;25.0
Owner;0;0;1;BHK;360.016.942;1;1;Govind Puram,Ghaziabad;2.866.667;7.741.667;8.5
Dealer;0;0;3;BHK;17.217.391.300.000.000;1;1;Rajharsh Colony,Bhopal;23.25;7.741.667;29.7
Dealer;0;0;1;BHK;5.450.581.394.999.990;1;1;Dombivli (East),Mumbai;192.167;730.833;45.0
Owner;0;1;2;BHK;1.070.336.391;1;1;Sarkanda,Bilaspur;22.102.094;82.150.476;28.0
Dealer;0;1;2;BHK;9.266.802.444;1;1;Sector-151 Noida,Noida;2.844.414;77.465.898;27.3
Dealer;0;1;3;BHK;1.480.484.522;1;1;Raj Nagar Extension,Ghaziabad;26.900.926.000.000.000;75.775.927;44.0
Dealer;0;1;4;BHK;3.764.544.832;1;1;Sector-108 Noida,Noida;28.526.623.999.999.900;7.737.671.800.000.000;220.0
Dealer;0;0;1;BHK;6.089.743.589.999.990;1;1;Pisoli,Pune;18.440.853;7.390.536;38.0
Dealer;0;0;4;BHK;40.192.926.049.999.900;1;1;Sector-92 Noida,Noida;28.518.116;77.394.085;250.0
Owner;0;0;2;BHK;1.290.019.937;1;1;Kalyan nagar,Bangalore;13.019.260.000.000.000;7.764.723.599.999.990;110.0
Owner;0;0;1;BHK;5.550.686.532.000.000;1;1;Jigani,Bangalore;12.778.033;77.632.191;19.0
Dealer;1;1;2;BHK;9.917.121.201;0;1;Kanjur Marg (East),Mumbai;19.221.571;73.042.474;140.0
Dealer;0;1;2;BHK;1.186.342.593;1;1;Sector-117 Mohali,Mohali;30.723.932;7.667.447.299.999.990;41.0
Dealer;1;1;2;BHK;1.048.484.848;0;0;Electronic City,Bangalore;128.458;776.727;51.9
Owner;0;0;2;BHK;1.175.194.359;1;1;Sector-77 Noida,Noida;28.568.096;77.390.253;65.0
Dealer;1;0;3;BHK;15.183.368.369.999.900;0;1;Model Colony,Pune;30.131.866;77.296.756;260.0
