Delay_from_due_date;Num_of_Delayed_Payment;Num_Credit_Inquiries;Credit_History_Age;Age;Annual_Income;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Changed_Credit_Limit;Outstanding_Debt;Credit_Score
9.0;22.0;4.0;199.0;45.0;22517.1;3.0;5.0;6.0;0.0;8.32;729.74;Standard
9.0;20.0;4.0;200.0;45.0;22517.1;3.0;5.0;6.0;0.0;8.32;729.74;Standard
21.0;18.0;12.0;195.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Standard
21.0;14.0;12.0;196.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Poor
21.0;17.0;12.0;197.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Poor
21.0;20.0;12.0;197.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Standard
21.0;17.0;12.0;199.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Poor
21.0;16.0;12.0;200.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Poor
21.0;18.0;14.0;201.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Standard
21.0;17.0;14.0;202.0;15.0;47752.38;8.0;6.0;28.0;6.0;13.13;1801.77;Standard
31.0;18.0;9.0;131.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
29.0;18.0;9.0;132.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
31.0;18.0;9.0;133.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Standard
31.0;18.0;9.0;133.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
31.0;18.0;9.0;135.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
29.0;18.0;9.0;136.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
31.0;18.0;13.0;137.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
31.0;16.0;13.0;138.0;43.0;15225.99;8.0;6.0;21.0;3.0;0.86;2103.91;Poor
41.0;20.0;11.0;139.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Standard
39.0;20.0;11.0;140.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Standard
39.0;18.0;11.0;141.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Poor
39.0;20.0;11.0;142.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Poor
39.0;20.0;11.0;143.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Poor
39.0;22.0;11.0;144.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Poor
39.0;20.0;11.0;145.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Poor
39.0;20.0;11.0;146.0;30.0;79413.04;10.0;10.0;21.0;3.0;12.83;2367.11;Poor
45.0;19.0;6.0;46.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Poor
47.0;17.0;6.0;46.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Standard
45.0;20.0;6.0;48.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Poor
45.0;19.0;6.0;49.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Poor
46.0;19.0;6.0;50.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Poor
40.0;16.0;6.0;51.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Poor
45.0;19.0;6.0;51.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Poor
45.0;19.0;6.0;53.0;30.0;16361.9;6.0;9.0;31.0;8.0;20.95;4949.89;Standard
4.0;2.0;1.0;201.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
6.0;2.0;1.0;202.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
3.0;2.0;1.0;203.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
4.0;0.0;1.0;204.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
4.0;0.0;1.0;205.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
4.0;0.0;1.0;206.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
3.0;0.0;1.0;207.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
4.0;0.0;1.0;208.0;41.0;37840.48;3.0;3.0;12.0;1.0;4.46;120.49;Standard
12.0;0.0;1.0;363.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Standard
12.0;0.0;1.0;363.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Standard
12.0;0.0;2.0;364.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Standard
12.0;0.0;2.0;365.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Good
12.0;0.0;2.0;366.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Good
12.0;0.0;2.0;367.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Good
12.0;0.0;2.0;368.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Good
12.0;0.0;2.0;369.0;54.0;57652.54;0.0;7.0;5.0;1.0;11.95;1401.5;Good
19.0;10.0;10.0;110.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
19.0;13.0;10.0;111.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
19.0;13.0;10.0;112.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
19.0;13.0;10.0;113.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
19.0;13.0;10.0;114.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
19.0;11.0;10.0;115.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
19.0;13.0;10.0;116.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Standard
19.0;12.0;12.0;117.0;41.0;8446315,00;9.0;6.0;18.0;6.0;11.05;1291.0;Poor
21.0;17.0;6.0;99.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Standard
21.0;17.0;6.0;100.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Standard
21.0;15.0;6.0;101.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Standard
21.0;18.0;6.0;102.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Poor
18.0;18.0;6.0;103.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Poor
21.0;17.0;6.0;104.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Poor
21.0;17.0;6.0;105.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Poor
21.0;18.0;7.0;106.0;31.0;10250.2;7.0;4.0;19.0;4.0;8.04;1437.24;Poor
0.0;5.0;3.0;283.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
2.0;8.0;3.0;284.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
4.0;5.0;3.0;285.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
1.0;5.0;3.0;286.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
0.0;5.0;3.0;287.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
2.0;4.0;3.0;288.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
2.0;5.0;3.0;289.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Standard
2.0;5.0;3.0;290.0;23.0;155955.8;5.0;3.0;2.0;2.0;10.32;233.93;Good
46.0;16.0;7.0;49.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
41.0;16.0;7.0;50.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
41.0;16.0;7.0;51.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
45.0;16.0;7.0;52.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
41.0;16.0;7.0;53.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
41.0;16.0;7.0;54.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
41.0;19.0;7.0;55.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
41.0;15.0;10.0;56.0;14.0;14547.7;9.0;10.0;26.0;7.0;24.81;4499.91;Poor
22.0;16.0;9.0;165.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
22.0;18.0;9.0;166.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
22.0;18.0;9.0;167.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
22.0;17.0;9.0;167.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
22.0;16.0;9.0;169.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
22.0;16.0;9.0;170.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
23.0;16.0;9.0;171.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
24.0;16.0;9.0;172.0;31.0;15067.08;7.0;5.0;16.0;5.0;23.81;3980.49;Standard
15.0;15.0;0.0;205.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
10.0;14.0;3.0;206.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
15.0;15.0;3.0;207.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
15.0;15.0;3.0;208.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
15.0;15.0;3.0;209.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
15.0;14.0;3.0;210.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
15.0;13.0;3.0;211.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Standard
16.0;18.0;3.0;212.0;21.0;110110.04;8.0;4.0;12.0;4.0;5.61;1495.41;Good
44.0;22.0;9.0;123.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Standard
44.0;22.0;9.0;124.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Standard
44.0;21.0;9.0;125.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Standard
44.0;20.0;9.0;126.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Poor
44.0;20.0;9.0;127.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Poor
40.0;25.0;9.0;128.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Poor
44.0;22.0;9.0;129.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Standard
44.0;20.0;9.0;130.0;37.0;17568.98;7.0;6.0;27.0;8.0;29.09;2551.73;Standard
2.0;3.0;4.0;365.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Poor
2.0;3.0;4.0;365.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Poor
2.0;3.0;4.0;367.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Standard
2.0;3.0;4.0;367.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Poor
2.0;3.0;4.0;369.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Poor
2.0;3.0;4.0;370.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Poor
4.0;1.0;8.0;371.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Standard
3.0;4.0;8.0;371.0;28.0;40078.08;0.0;6.0;7.0;0.0;5.62;649.84;Standard
29.0;22.0;9.0;136.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
29.0;19.0;9.0;137.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
29.0;25.0;9.0;137.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
29.0;22.0;9.0;139.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
33.0;24.0;9.0;140.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
30.0;21.0;9.0;141.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
29.0;22.0;9.0;142.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
29.0;22.0;9.0;143.0;34.0;37822.18;7.0;8.0;34.0;9.0;0.57;3805.47;Poor
1.0;15.0;4.0;298.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
6.0;13.0;4.0;299.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
6.0;15.0;4.0;300.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
6.0;17.0;4.0;301.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
6.0;17.0;4.0;302.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
6.0;17.0;4.0;302.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
11.0;15.0;5.0;304.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
6.0;15.0;5.0;305.0;36.0;17604075,00;7.0;7.0;13.0;3.0;4.1;353.62;Standard
22.0;14.0;9.0;219.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
22.0;16.0;9.0;220.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
22.0;20.0;9.0;221.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
22.0;16.0;9.0;222.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
22.0;17.0;9.0;223.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Standard
22.0;17.0;9.0;224.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
24.0;20.0;14.0;225.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
22.0;20.0;14.0;226.0;44.0;15985.41;7.0;3.0;17.0;7.0;14.86;1325.27;Poor
28.0;19.0;1.0;353.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Standard
28.0;19.0;1.0;354.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Standard
28.0;19.0;1.0;355.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Standard
28.0;19.0;1.0;356.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Good
28.0;22.0;4.0;357.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Good
28.0;19.0;4.0;358.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Good
30.0;21.0;4.0;359.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Good
28.0;19.0;4.0;360.0;51.0;25795.66;5.0;7.0;9.0;0.0;1.38;777.94;Good
9.0;2.0;1.0;197.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
9.0;2.0;1.0;198.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
9.0;2.0;1.0;199.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
9.0;2.0;3.0;200.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
5.0;2.0;3.0;201.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
9.0;5.0;3.0;202.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
9.0;5.0;3.0;202.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
9.0;2.0;3.0;204.0;50.0;35991.91;3.0;4.0;3.0;3.0;4.84;792.73;Good
52.0;16.0;8.0;173.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
54.0;16.0;8.0;174.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
54.0;16.0;8.0;175.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Standard
53.0;16.0;8.0;176.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
53.0;17.0;8.0;177.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
53.0;16.0;8.0;177.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
53.0;17.0;8.0;179.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
53.0;17.0;8.0;180.0;26.0;4603635000000000,00;6.0;6.0;19.0;5.0;14.75;2576.0;Poor
13.0;12.0;6.0;129.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Poor
11.0;13.0;6.0;130.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Standard
11.0;13.0;6.0;131.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Poor
11.0;13.0;6.0;132.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Standard
8.0;14.0;6.0;133.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Standard
11.0;13.0;6.0;134.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Standard
13.0;13.0;6.0;135.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Standard
11.0;13.0;6.0;136.0;29.0;69082.12;3.0;3.0;33.0;3.0;16.08;1467.48;Standard
12.0;11.0;10.0;93.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Standard
15.0;11.0;10.0;94.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Poor
15.0;11.0;10.0;94.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Poor
15.0;12.0;10.0;94.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Poor
15.0;11.0;10.0;97.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Poor
15.0;11.0;12.0;98.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Poor
15.0;11.0;12.0;99.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Poor
20.0;11.0;12.0;100.0;29.0;35566.44;6.0;8.0;32.0;6.0;17.59;2203.49;Standard
11.0;0.0;1.0;352.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
17.0;2.0;1.0;353.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
17.0;2.0;1.0;354.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
14.0;2.0;6.0;355.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
14.0;2.0;6.0;356.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Standard
14.0;2.0;6.0;357.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
14.0;1.0;6.0;358.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
14.0;3.0;6.0;359.0;36.0;59961.82;5.0;1.0;7.0;3.0;7.07;91.38;Good
20.0;15.0;9.0;95.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
20.0;15.0;9.0;96.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
20.0;15.0;9.0;97.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Standard
20.0;15.0;9.0;98.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
23.0;15.0;9.0;99.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
20.0;15.0;9.0;100.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
20.0;15.0;9.0;101.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
20.0;12.0;13.0;101.0;32.0;20316.57;3.0;8.0;24.0;3.0;12.07;2584.09;Poor
36.0;24.0;6.0;77.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
36.0;21.0;6.0;78.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
36.0;24.0;6.0;79.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
41.0;24.0;6.0;80.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
31.0;26.0;6.0;81.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Standard
36.0;26.0;11.0;82.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
36.0;25.0;11.0;83.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
38.0;24.0;11.0;84.0;35.0;17680.79;9.0;7.0;23.0;5.0;26.7;4894.42;Poor
14.0;14.0;4.0;352.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Standard
12.0;14.0;4.0;353.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Standard
16.0;14.0;4.0;354.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Standard
16.0;14.0;4.0;355.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Good
16.0;16.0;4.0;356.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Standard
12.0;11.0;4.0;357.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Standard
16.0;14.0;4.0;358.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Good
17.0;17.0;4.0;359.0;25.0;32382.37;4.0;7.0;5.0;2.0;11.3;626.47;Good
15.0;10.0;2.0;323.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Good
17.0;10.0;2.0;324.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Good
19.0;10.0;2.0;325.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Good
15.0;10.0;2.0;326.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Good
20.0;11.0;2.0;327.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Standard
15.0;10.0;2.0;328.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Good
15.0;10.0;2.0;329.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Standard
15.0;8.0;2.0;330.0;19.0;32186.31;4.0;1.0;2.0;1.0;3.75;305.84;Standard
9.0;17.0;5.0;219.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
11.0;17.0;5.0;220.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
11.0;17.0;5.0;221.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
11.0;17.0;5.0;222.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
11.0;17.0;5.0;223.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
12.0;17.0;5.0;224.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
15.0;14.0;5.0;225.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
11.0;17.0;5.0;226.0;32.0;46586.31;6.0;4.0;6.0;6.0;17.18;1787.16;Standard
56.0;25.0;10.0;23.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;25.0;10.0;24.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;25.0;10.0;25.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;22.0;10.0;26.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;22.0;10.0;27.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;24.0;10.0;28.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;25.0;10.0;29.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
56.0;23.0;10.0;30.0;31.0;59050.48;8.0;8.0;28.0;9.0;23.29;4283.98;Standard
7.0;16.0;1.0;314.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Standard
7.0;13.0;6.0;315.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Standard
7.0;13.0;6.0;316.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Good
7.0;13.0;6.0;317.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Good
5.0;13.0;6.0;318.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Good
7.0;14.0;6.0;319.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Good
7.0;13.0;6.0;320.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Good
7.0;15.0;6.0;321.0;48.0;23079.29;3.0;5.0;8.0;3.0;4.66;850.79;Good
2.0;0.0;0.0;315.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Standard
0.0;0.0;0.0;316.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Standard
0.0;0.0;0.0;317.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Standard
0.0;2.0;0.0;318.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Good
1.0;0.0;3.0;319.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Good
0.0;0.0;3.0;320.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Good
0.0;3.0;3.0;321.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Good
0.0;0.0;3.0;322.0;22.0;22119355,00;2.0;7.0;11.0;2.0;6.92;1111.07;Good
38.0;17.0;7.0;131.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
34.0;17.0;7.0;132.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
38.0;17.0;7.0;133.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
38.0;17.0;7.0;134.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Standard
38.0;17.0;7.0;135.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
38.0;17.0;7.0;136.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
38.0;17.0;7.0;137.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
41.0;17.0;8.0;138.0;25.0;44248.14;9.0;7.0;31.0;6.0;0.84;1857.47;Poor
